Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cyprus,CYP,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,7.8,7.8,9.4,9.2,9.1,9.2,9.5,9.3,9.6,8.1,8.1,8.3,..
Cyprus,CYP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,36.3857611009678,36.6175007190676,37.614991707992,37.29678065791,39.5856637275598,41.5392579358922,48.5634216889387,46.0460832170594,23.2491854431902,23.0541633071918,23.1497766022135,23.3347688877135,23.5211674986721,24.7157220076717,24.0473874693333,23.5160580075036,23.819883399544,23.9793597213761,23.3010327048071,22.4234898204819
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,6637.04165713981,8060.86870292424,9818.56849307488,11749.8526643577,13430.6698955613,15261.7975911138,18466.5479299216,22804.5776774507,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23424.4804601855,23664.8478631108,22992.8793833348
Czechia,CZE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.09870994091034,1.09818994998932,1.14209997653961,1.13935005664825,1.16100001335144,1.22541999816895,1.29571998119354,1.23357999324799,1.28656005859375,1.32669997215271,1.54477000236511,1.76967000961304,1.87924003601074,1.95833003520966,1.91689002513885,1.67002999782562,1.76855003833771,1.89944994449615,1.92772996425629,1.99103999137878
Czechia,CZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.73283004760742,3.95878005027771,4.11728000640869,3.99238991737366,3.86591005325317,4.1955099105835,3.84717988967896,3.7271900177002,4.1460599899292,4.03350019454956,4.24209022521973,4.22070980072021,4.04676008224487,3.96522998809814,5.75182008743286,5.55373001098633,3.80615997314453,4.26692008972168,4.54337978363037,5.07999992370605
Czechia,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.0118180158673,11.6241026972564,12.0433608720608,12.1054015686817,11.7508040045152,11.7786031293504,12.0033078275103,11.3928281667189,10.6444541759874,10.7165940611452,10.4010178048188,10.091539280351,9.62025725850339,9.26430284305406,9.4006680021085,9.62775004201401,9.61164734090237,9.49206819894537,9.02278615795801,..
Czechia,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,41.8791251455934,35.9737284845348,35.7095897502265,35.3415739062904,35.1076883251359,34.1416181229773,33.9971521035599,33.6644225789746,33.4267219057483,32.9914540981484,32.650653890975,32.614269066425,32.3879823879824,32.2325822325822,32.2497085869706,32.2626602771662,32.327418728144,32.1719984457972,32.1799871770794,32.1787733522905
Czechia,CZE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,16.2,15.4,17,16.3,15.8,14.5,14.1,14.2,15,15,16.1,16.7,15.7,14.8,13.6,13,13.9,13.6,12.2,..
Czechia,CZE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,73.4499969482422,72.8099975585938,69.8099975585938,72.3600006103516,72.5999984741211,71.620002746582,68.8300018310547,67.3899993896484,68.4100036621094,66.6800003051758,67.9800033569336,69.8399963378906,71.4499969482422,75.7699966430664,75.629997253418,75.6800003051758,76.2099990844727,76.9599990844727,76.2399978637695,75.5
Czechia,CZE,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,14.6300001144409,13.960000038147,13.8199996948242,13.4099998474121,9.48999977111816,7.09999990463257,6.82000017166138,8.60999965667725,9.03999996185303,8.72000026702881,9.22999954223633,9.44999980926514,8.42000007629395,7.71999979019165,7.15000009536743,6.40000009536743,5.73999977111816,5.82000017166138,6.67999982833862
Czechia,CZE,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,7.2,6.7,6.2,6.2,4.9,5.1,5.3,5.3,5.3,5.6,5.6,5.1,5.1,5.2,5.2,..
Czechia,CZE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.7414666828996,14.5648317231405,14.9858046108097,15.4064666649563,14.4846863633168,14.2222295228868,14.6116900671662,13.6730928105351,13.5702219344919,13.6507574751995,14.5202634059379,14.9287634461197,15.0811610763803,14.4296540586861,14.7695604553833,14.9127775532102,15.0055285503497,14.8334032865248,14.7687696689181,14.3389072697754
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61591.9288698958,59592.9806886454,60915.4243995462
Denmark,DNK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.32466006278992,2.44145011901855,2.51084995269775,2.41915988922119,2.3933699131012,2.40300011634827,2.51540994644165,2.77345991134644,3.05514001846313,2.91706991195679,2.94464993476868,2.98125004768372,2.97047996520996,2.9140899181366,3.05497002601624,3.09282994270325,2.93124008178711,2.96602988243103,2.88800001144409,2.96153998374939
Denmark,DNK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.21545028686523,8.2130298614502,8.12193012237549,8.2076301574707,8.08557033538818,7.72990989685059,7.61560010910034,7.47604990005493,8.44888019561768,8.55955028533936,8.48486042022705,7.23782014846802,8.49442958831787,7.634850025177,7.01041460037231,7.4769401550293,7.75243997573853,6.79277992248535,6.88857984542847,6.38000011444092
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.1235672353219,10.0150095216229,10.9876980711583,9.94167284369708,9.26296349191935,10.6910231947409,9.77947563396529,9.12512913943557,8.67810535672043,8.67389123204855,7.73708668950354,6.83528732540744,7.11673784909108,6.34715307409428,5.92946275425465,6.16619029904351,5.74676773694188,5.71834355284233,5.10798850907958,..
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,57.3,56.9,56.65,56.725,58.3,58.675,57.65,60.05,60.775,60.525,62.475,60.45,60.19,60.8,58.791275,59.2625,59.185,59.71,59.8983,59.27325
Denmark,DNK,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,15.8,14.9,13.6,14.2,14.8,14.7,12.6,13.1,12.9,11.8,12.6,12.8,12.1,12,10.9,10.9,11.3,11.4,10.7,..
Denmark,DNK,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,84.5199966430664,84.0800018310547,83.629997253418,83.870002746582,83.7900009155273,81.0400009155273,81.6100006103516,80.0100021362305,78.8499984741211,78.379997253418,78.9899978637695,78.7600021362305,77.9599990844727,77.0599975585938,77.1999969482422,76.8000030517578,76.9000015258789,76.8300018310547,77.1999969482422,76.9499969482422
Denmark,DNK,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,5.44000005722046,5.44999980926514,4.30999994277954,3.61999988555908,4.30000019073486,5.17999982833862,6.48000001907349,6.8600001335144,7.19000005722046,7.34999990463257,6.63000011444092,6.3899998664856,7.03000020980835,6.71999979019165,7.57999992370605,7.67999982833862,7.71999979019165,7.44000005722046
Denmark,DNK,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,27.9,26,25.8,23.1,21.7,21.6,19.8,19.7,19.6,19.6,18.1,18.4,17.1,17.1,17.1,..
Denmark,DNK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,30.1671958268026,30.1171896655578,30.1407778844165,31.2922144945636,33.071767670922,31.8602911588695,35.0930011659876,33.4215407090296,33.1838392200882,32.7372366745839,32.7534892718105,33.4463982120414,33.8197526581539,36.5002916609685,33.9216190603815,33.2950594843919,33.3998795843063,32.2352444013286,34.6898168609167,34.0675336462443
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,4505.85833233188,5341.62894677002,7203.52303786646,8914.10355674451,10412.6443137966,12639.4000677296,16744.5844516343,18204.9664786762,14711.7352728223,14663.0446126465,17487.8047830922,17403.2053254767,19056.0019226989,20261.0667303886,17402.0376128079,18295.3429322114,20437.765376736,23165.8494786437,23424.4847073518,23595.2436836441
Estonia,EST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.698390007019043,0.712029993534088,0.764649987220764,0.845839977264404,0.917050004005432,1.11276996135712,1.05874001979828,1.25188004970551,1.39679002761841,1.57898998260498,2.30521988868713,2.12480998039246,1.72412002086639,1.43023002147675,1.46749997138977,1.24305999279022,1.27684998512268,1.41623997688293,1.63337004184723,1.79246997833252
Estonia,EST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.22845983505249,5.43460988998413,5.27309989929199,4.87674999237061,4.81026983261108,..,4.61990976333618,5.48403978347778,5.96005010604858,5.51778984069824,5.01449012756348,4.71772003173828,4.84388017654419,4.39433002471924,5.14418983459473,5.15763998031616,4.96131992340088,5.2632098197937,5.30190992355347,6.57999992370605
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.0797736498777,10.8384382566173,12.3584689316984,12.4912850594574,12.7179786623139,11.8650734270137,14.9028847616406,13.7612274555417,11.2775054538427,14.2698886573161,13.6880113333222,12.7693736048558,14.6586067303827,13.6473080298184,11.8138340162801,12.1523949650918,12.68422804928,11.5887036573437,7.67202927819305,..
Estonia,EST,Arable land (% of land area),AG.LND.ARBL.ZS,15.9707478178816,14.4751120547299,12.8568058504364,12.2505307855626,13.9608398207124,13.1894314696862,14.13776834159,14.1023826374145,14.069355980184,15.2158527954706,14.9186128803963,14.6378862939372,14.6767885898321,15.0448585231194,15.527950310559,16.0110420979986,15.8830409356725,15.9766081871345,16.140350877193,16.233918128655
Estonia,EST,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,30.3,29.3,26.3,26.5,22.6,20.9,21.4,19.4,23.3,18.8,18.2,21.1,18.9,19.5,15.9,15.7,18.7,15.3,14.9,..
Estonia,EST,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,79.3300018310547,80.5100021362305,78.4100036621094,79.4899978637695,79.6800003051758,82.1699981689453,81.7099990844727,80.5199966430664,80.5100021362305,79.620002746582,79.2699966430664,80.7300033569336,80.629997253418,79.8600006103516,81.2699966430664,81.1699981689453,81.9199981689453,81.5,82.1100006103516,82.1100006103516
Estonia,EST,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,12.1199998855591,15.5600004196167,10.9399995803833,9.18000030517578,9.38000011444092,9.17000007629395,14.6199998855591,14.0699996948242,11.539999961853,12.3000001907349,11.4200000762939,12.039999961853,10.8400001525879,9.19999980926514,9.42000007629395,9.85000038146973,6.94000005722046,8.84000015258789
Estonia,EST,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,11.2,10,9.5,9,8.4,8.3,8.3,8.3,8.2,8.2,8.2,7.8,7.8,7.8,7.7,..
Estonia,EST,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.2210782518392,19.6343150213868,19.8292031975569,20.2326596306873,19.100312343795,19.9592746075041,20.222989178807,19.3020679183809,21.5210231409094,19.8239575423901,19.2438732127156,19.9520759479908,20.1672231040236,20.7473718622286,21.6400642865944,21.7746900736669,20.941809328623,20.9592129869857,21.2928815250286,20.6908200413166
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,24967.7925153182,26997.7529897788,32927.6802919408,37772.1781110398,39054.8504423825,41222.6020004611,48476.3927287052,53772.7942390019,47481.4845364339,46505.3031791811,51148.9316365833,47708.0612784469,49892.2233632732,50327.2402902632,42801.9081167285,43814.0265056965,46412.1364777169,49987.6261584968,48629.8582283032,49170.7521512441
Finland,FIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,3.19372010231018,3.25307989120483,3.29821991920471,3.30907011032104,3.32369995117188,3.33214998245239,3.33703994750977,3.53696990013123,3.73401999473572,3.70531988143921,3.61806011199951,3.3983199596405,3.27136993408203,3.14751005172729,2.87195992469788,2.72442007064819,2.72786998748779,2.7574200630188,2.79682993888855,2.93544006347656
Finland,FIN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.84025001525879,6.01677989959717,6.16743993759155,6.15757989883423,6.02507019042969,5.92838001251221,5.67125988006592,5.83010005950928,6.45955991744995,6.50444984436035,6.44504976272583,7.14803981781006,7.12404012680054,7.10236978530884,7.03208017349243,6.85153007507324,6.36311006546021,6.27542018890381,6.41710996627808,5.88000011444092
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.7752324206131,12.1985968972624,13.7559575102758,12.9452512857603,10.5716706450802,12.7262791493077,12.3092163083168,10.6636072027363,10.1482130407676,11.6587534771719,10.2296244383886,9.12638797795779,9.2278464803108,8.45187190789146,7.81453735635845,8.31619307669468,7.81015415482472,8.08263979060102,7.37285476082008,..
Finland,FIN,Arable land (% of land area),AG.LND.ARBL.ZS,7.20082734167241,7.2395679437933,7.26813093010276,7.29078433303785,7.34265734265734,7.43316563085726,7.42115820974054,7.43369529450477,7.43106284962159,7.41954590325765,7.40564019875613,7.40103326861693,7.31876665898845,7.34081411036888,7.37817116909611,7.39034582606693,7.3769413003422,7.38352197946828,7.38656927582009,7.37974600250049
Finland,FIN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,24.1,22,21.7,21.2,19.9,21,19.7,20.6,20.4,18.6,17.9,17,17.2,15.4,14,15.2,15.9,16.2,15.3,..
Finland,FIN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,83.9800033569336,83.6999969482422,83.4899978637695,83.2900009155273,82.370002746582,79.1999969482422,79.1699981689453,78.9300003051758,77.870002746582,77.3600006103516,76.6999969482422,76.6600036621094,75.5100021362305,75.0400009155273,75.0299987792969,74.4400024414063,74.1500015258789,74.1500015258789,74.0299987792969,73.9800033569336
Finland,FIN,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,10.960000038147,9.77999973297119,8.09000015258789,7.8600001335144,7.09000015258789,7.94999980926514,9.84000015258789,9.02000045776367,8.43000030517578,8.5600004196167,9.30000019073486,10.1700000762939,10.5600004196167,9.92000007629395,9.39999961853027,8.52000045776367,8.15999984741211,9.25
Finland,FIN,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,19.1,17.1,17,17,17.1,15.9,13.7,15,14.1,14.6,11.8,11.7,11.7,11.9,12.1,..
Finland,FIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.88995215311,22.4674380076236,22.0581354737099,21.8124440973053,21.7928555380813,21.4202675581416,21.0651513855628,20.4910817697475,18.8828426328908,18.6012766884763,20.0178789684744,20.1355969299184,20.6434972420848,20.6315219650357,20.4707051115264,20.8134499213858,20.7338898193115,20.824373988058,20.6684788499862,19.8455741189617
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,22449.3396931175,24288.2700193508,29627.92426353,33797.1624418436,34768.1759037525,36470.2128399313,41557.6235648179,45515.9617533473,41737.7635518137,40676.0647913181,43846.4660764798,40870.8523645734,42602.7179652667,43068.5487241739,36652.9223052178,37062.5335723829,38781.0494870836,41557.8548588876,40494.8982936276,39055.2829280754
France,FRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.13804006576538,2.17448997497559,2.11994004249573,2.09460997581482,2.05151009559631,2.05094003677368,2.0245099067688,2.06117010116577,2.21206998825073,2.17857003211975,2.19161009788513,2.22707009315491,2.23703002929688,2.27591991424561,2.2270200252533,2.22237992286682,2.1988799571991,2.19666004180908,2.19179010391235,2.35492992401123
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,5.65859603881836,5.48298311233521,5.45646715164185,5.50037813186646,5.51206302642822,5.46423482894897,5.41906690597534,5.45160007476807,5.40716981887817,5.35443019866943,5.5
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.13892838326441,6.00198305535196,6.05088862267274,6.02379241763573,6.02420750933948,5.83938617767613,5.66729369701834,5.56060392447916,5.31178089832975,5.34794592819296,5.12875996093606,5.15395169929832,5.12951903165955,4.61605285360078,4.67780722830743,4.70474677978042,4.74954259812627,4.5720300891405,4.45954746474334,..
France,FRA,Arable land (% of land area),AG.LND.ARBL.ZS,33.5043930697065,33.5511453392918,33.5022916145707,33.5447534274345,33.5628984744967,33.4924035305913,33.3959752135394,33.3640150705771,33.3411863970326,33.422456474851,33.3744249457134,33.3877568910634,33.4315879442688,33.4816283966783,33.7475367861245,33.5232971179256,33.7213605158915,33.1041334509467,32.9920410112555,32.793955697763
France,FRA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,19.5,19.8,20.1,19.5,19.1,18.5,17.9,18.2,18.4,18.2,18,17.8,17,15.6,15.8,14.9,14.6,14.2,13.8,..
France,FRA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,79.9100036621094,80.1800003051758,80.5199966430664,80.3199996948242,74.4100036621094,74,74.5899963378906,75.7200012207031,75,75.2900009155273,75.3399963378906,76.1800003051758,76.1600036621094,77.379997253418,77.5199966430664,77.2900009155273,76.5999984741211,76.5500030517578,76.6399993896484,75.6500015258789
France,FRA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,9.52000045776367,10.6899995803833,11.3500003814697,11.7799997329712,11,10.8699998855591,14.3400001525879,12.8800001144409,12.4099998474121,12.8400001525879,13.4300003051758,13.5,13.9700002670288,13.9399995803833,13.4300003051758,13.0799999237061,12.6199998855591,12.6999998092651
France,FRA,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,6.8,6.7,6.5,6.8,6.6,6.6,6.7,5.8,6.2,5.4,-0.2,0.2,1,0.3,0.2,..
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.374463658822,22.5672285869574,22.1169141933419,22.1629571031778,22.2955368493775,22.5778088478701,22.1220175547039,22.0052399642638,20.7014276846679,21.9526594894273,21.8164964590897,22.5307400790117,23.2109178727076,23.1614153174882,23.197715462657,23.0648275010082,23.6293346543377,24.1708437248498,24.5146627776513,24.6942503881247
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,23628.3272122367,25197.2656001848,30310.3575963774,34106.6581224001,34520.2396492496,36353.8803343631,41640.0808695147,45612.7106221441,41650.3678297162,41572.4559481507,46705.8957963353,43855.8544658618,46298.9229177341,48023.8699845462,41103.2564363768,42136.1207907991,44652.5891722719,47939.2782884504,46793.6867616004,46772.8253507545
Germany,DEU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.40437006950378,2.4362199306488,2.47461009025574,2.43518996238709,2.44193005561829,2.47232007980347,2.4604799747467,2.61512994766235,2.74266004562378,2.73024010658264,2.80555009841919,2.88165998458862,2.8359899520874,2.87784004211426,2.9337899684906,2.94039011001587,3.04710006713867,3.10788011550903,3.16770005226135,3.14425992965698
Germany,DEU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,4.2939600944519,4.36679983139038,4.43594980239868,4.90951013565063,4.94367980957031,4.82487010955811,4.95658016204834,4.93538999557495,4.92102003097534,4.85515022277832,4.83923006057739,4.87182998657227,4.97576999664307,5.11664009094238,4.65999984741211
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.2936341472078,10.1029847239038,10.1387088183608,9.95040259124952,9.7294243784419,9.88644161356904,9.52758665221032,9.61745304528633,8.97178632048294,9.4533997219536,9.29903629464176,9.45131770529489,9.62420735034554,9.08850689674467,9.08729090938286,9.07300668592546,8.85829384674551,8.53619609072659,7.91162101567715,..
Germany,DEU,Arable land (% of land area),AG.LND.ARBL.ZS,33.8578389223273,33.7986584876455,33.9067113901551,34.1141726639333,34.1323546278243,34.0272998394127,34.0637278802306,34.2253965522187,34.2646510427125,33.9845655105144,34.0687399586872,33.9530613415964,34.0403577161202,34.018343364861,33.9563148540962,33.6701396839936,33.694936600166,33.5766214437003,33.5270042073328,33.3838976501903
Germany,DEU,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,14.5,14.6,14.4,14,13.3,12.8,12.4,12.5,12.8,13.2,13.2,12.9,13.4,13.4,13.3,13,12.6,12.9,12.3,..
Germany,DEU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,79.2399978637695,78.8600006103516,78.9499969482422,78.5800018310547,78.4300003051758,74.6699981689453,74.0699996948242,73.5400009155273,73.6800003051758,73.629997253418,74.5899963378906,74.379997253418,74.2300033569336,73.9199981689453,73.620002746582,74.0400009155273,73.8399963378906,73.75,74.4000015258789,72.6100006103516
Germany,DEU,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,10.0299997329712,10.0799999237061,11.2799997329712,10.0600004196167,9.30000019073486,8.43000030517578,8.80000019073486,8.30000019073486,7.48999977111816,7.09999990463257,6.25,6.3600001335144,6.17000007629395,6.69000005722046,6.26000022888184,5.90000009536743,5.65999984741211,7.42000007629395
Germany,DEU,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,21.4,21.6,23.2,22.9,17.6,23.2,19.2,19.3,23.2,23.3,23.2,23.2,23.2,23.2,23.2,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.961685400499,10.8353047149382,10.9985214123903,10.4262945741916,10.6568166026456,10.8516276183608,11.3340401272229,11.4723010889499,11.6149370535587,11.1902979254406,11.4813852299559,11.6229861108582,11.611503370267,11.4825632039024,11.4787289586211,11.2961202523973,11.419122418247,11.4588836559747,11.4111238433057,10.5483888965564
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,12549.036894906,14177.5721592705,18518.3788387396,21995.477943746,22560.1472939077,24821.9367451879,28863.9732885018,32127.9831943287,29828.7560245271,26716.6488260274,25483.8825644931,21912.9982879517,21787.7877636035,21616.7100094908,18083.8779056547,17923.9668134716,18582.0893411631,19756.990456255,19144.284387556,17658.9473011192
Greece,GRC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.559480011463165,..,0.546540021896362,0.527300000190735,0.578960001468658,0.561179995536804,0.576550006866455,0.661830008029938,0.625569999217987,0.603470027446747,0.684260010719299,0.710049986839294,0.814779996871948,0.839980006217957,0.966050028800964,1.00529003143311,1.15227997303009,1.21370995044708,1.27566003799438,1.49609994888306
Greece,GRC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.36457991600037,3.42430996894836,3.42933988571167,3.66719007492065,3.96395993232727,..,..,..,..,4.10563135147095,4.43512725830078,4.51454973220825,4.47595977783203,4.28700971603394,3.66139006614685,3.97024154663086,3.47708988189697,3.59734010696411,3.58803009986877,4.44000005722046
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.89420235364475,8.8607414729232,9.17087840951815,9.11352910363185,9.27888262301796,9.13763059219307,9.44112345286032,9.06404087783071,8.52974276205479,7.87494977728448,7.61375705008733,7.25123735394112,6.60999622870309,6.38517866075752,6.28506953972522,6.20361714727342,6.21125028945613,6.05801840018985,5.59618906985928,..
Greece,GRC,Arable land (% of land area),AG.LND.ARBL.ZS,21.1016291698991,21.0783553141971,21.0395655546936,20.3956555469356,20.4732350659426,20.0465477114042,19.9146625290923,19.8293250581846,19.7595034910784,19.9146625290923,19.7982932505818,19.7051978277735,19.4724592707525,17.2536850271528,16.8425135764158,16.6020170674942,16.6244173778123,16.61206128782,16.5394134988363,16.5394134988363
Greece,GRC,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,3.1,2.9,3.3,3.1,3.7,3.7,3,3.4,3.6,3.5,4.4,4.8,5,5.3,5,4.7,5.1,5.1,5.1,..
Greece,GRC,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,80.2699966430664,80.3600006103516,80.4000015258789,80.7699966430664,80.9300003051758,81.3099975585938,80.5899963378906,80,80.2399978637695,79.4300003051758,77.9000015258789,77.2200012207031,76.9499969482422,74.9199981689453,76,75.8899993896484,75.5999984741211,75.7799987792969,75.7099990844727,74.3899993896484
Greece,GRC,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,24.5100002288818,24,29.1100006103516,24.5200004577637,22.4400005340576,13.3299999237061,13.0500001907349,13.1000003814697,13.4700002670288,15.7700004577637,18.3099994659424,21.1299991607666,21.2399997711182,19.8700008392334,17.8999996185303,16.2399997711182,15.8800001144409,14.6899995803833,12.9799995422363,13.5299997329712
Greece,GRC,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,21.5,16.9,16.4,14.1,14.1,14.1,13.5,11.2,11.2,19,19.7,22.4,23,23,23,..
Greece,GRC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.9377727894608,21.2668772305506,19.707676765013,19.1347300569519,20.3265057474338,19.9792007372315,20.2428425141791,20.2136126149472,19.7756801998951,20.3860335725714,22.4776944333849,24.2684179068171,24.1232729601092,24.8696686726853,24.8813760283753,26.669658017698,26.4585125001209,26.9451025864247,26.1798097245255,24.7439756055161
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,5276.03318905496,6655.33300865319,8419.43087098103,10301.7033946743,11223.3993032598,11489.5608654088,13940.9092761999,15772.3300839383,13077.305465178,13217.5045951108,14234.471576937,12984.8365730133,13715.0703590361,14294.2584180751,12717.038597002,13104.6995457458,14621.2395956755,16425.1012999059,16782.9524639857,16120.9890495243
Hungary,HUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.913100004196167,0.983550012111664,0.918649971485138,0.859730005264282,0.919309973716736,0.977100014686584,0.954169988632202,0.977270007133484,1.12762999534607,1.12817001342773,1.17876994609833,1.25381004810333,1.38361001014709,1.34416997432709,1.33920001983643,1.17963004112244,1.31679999828339,1.50755000114441,1.47736001014709,1.60766005516052
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.9310097694397,5.17923021316528,5.79115009307861,5.32658004760742,5.31888008117676,5.28811979293823,5.13345003128052,4.96611022949219,4.94466018676758,4.72175979614258,4.56132984161377,4.14111995697021,4.18772983551025,4.6003999710083,4.49410009384155,4.61454010009766,4.61409997940063,4.62282991409302,4.23763990402222,4.76000022888184
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.52437596539157,5.47319066491404,5.74457770952842,5.57526313304677,5.54373330289289,5.50669860053525,5.35512893819486,5.28083338562031,4.77318874275645,4.7879890944366,4.70430045341315,4.37786446756437,4.12005058904123,4.11798842991385,4.40718050056499,4.50885431998682,4.744601547115,4.74652935890747,4.74663102989868,..
Hungary,HUN,Arable land (% of land area),AG.LND.ARBL.ZS,51.3947779513501,51.3947779513501,51.2943539388529,51.3055121624637,51.3447159915188,51.3000781162817,51.2442807722352,51.1661644905703,50.6461946316138,48.5143046503921,48.5474428366287,48.5695349607865,47.6748039323981,47.3591935130397,47.3811089195705,47.3701512163051,47.3701512163051,47.3811089195705,47.3044049967127,43.962305500767
